winery,avg_score
Setzer                         ,89.0
Seven Daughters                ,83.2666666667
Seven Deadly Zins              ,87.125
Seven Falls                    ,88.0
Seven Heavenly Chards          ,85.5
Seven Hills                    ,88.7727272727
Seven of Hearts                ,87.5
Seven Sails                    ,88.3333333333
Seven Terraces                 ,85.0
Seventy Five Wine Co.          ,85.0
Sevilen                        ,88.5
Sextant                        ,87.4545454545
Sexy Wine Bomb                 ,81.0
Señorio de Garci Grande        ,87.0
Señorio de Uñuela              ,85.5
Señorio de Valdiestro          ,84.5
Señorio del Tallar             ,86.5
Señorío de Rubiós              ,87.0
Señorío de Sarria              ,84.0
Señorío de Sotillo             ,86.3333333333
Shadow Springs                 ,86.0
Shady Lane                     ,87.0
Shale Canyon                   ,88.0
Shalestone                     ,84.5
Shannon Ridge                  ,87.4375
Sharabella Wines               ,83.4
Sharecropper's                 ,89.0
Shark Trust                    ,86.5
Shaw                           ,87.0
Shaya                          ,87.4
Shed Horn Cellars              ,88.0
Sheldrake Point                ,87.3636363636
Shelton Vineyards              ,86.0
Shenandoah                     ,85.75
Shenandoah Vineyards           ,85.5
Shenanigans                    ,84.0
Shepherds Ridge                ,89.0
Sherwood Estate                ,88.2
Sherwood House Vineyards       ,87.0
Shiloh Road                    ,83.5
Shiloh Winery                  ,89.0
Shinn Estate                   ,89.0
Shipwreck                      ,84.0
Shoofly                        ,86.8181818182
Shooting Star                  ,87.0476190476
Shumi Winery                   ,88.5
Sibling Rivalry                ,85.0
Side Job                       ,87.5
Sidebar                        ,90.0
Sidewood                       ,88.1
Siduri                         ,87.0
Siegel                         ,85.6486486486
Sierra Batuco                  ,86.2857142857
Sierra Cantabria               ,86.9285714286
Sierra de Viento               ,84.5
Sierra Norte                   ,85.6666666667
Sierra Starr                   ,87.2
Sierra Virgen                  ,81.5
Siesta Wines                   ,85.5
Siete Fincas                   ,88.0
Sieur d'Arques                 ,87.5
Siglo                          ,88.0
Signae                         ,86.0
Signano                        ,85.3333333333
SignoSeis                      ,82.0
Signé Vigneron                 ,85.9285714286
Sijnn                          ,90.0
Sikelia                        ,87.0
Sileni                         ,86.25
Silk Oak                       ,87.0
Siltstone                      ,86.5
Silvae                         ,84.0
Silvan Ridge                   ,85.2941176471
Silvano Bolmida                ,91.0
Silver Beach                   ,85.0
Silver Buckle                  ,85.5
Silver Cap                     ,80.0
Silver Lake                    ,84.2727272727
Silver Mountain                ,87.0
Silver Palm                    ,85.6666666667
Silver Ridge                   ,84.0
Silver Spoon                   ,85.5
Silver Thread                  ,87.2727272727
Silver Totem                   ,88.0
Silver Veil                    ,86.5
Silverado                      ,82.5
Silverthorn                    ,90.0
Silvertop de Argentina         ,84.0
Silverwing                     ,82.0
Silvestri                      ,82.0
Silvio Grasso                  ,93.3333333333
Silvio Morando                 ,86.6666666667
Simi                           ,85.9
Simon Hackett                  ,85.75
Simonassi                      ,83.0
Simone                         ,84.7
Simone Scaletta                ,88.5
Simonnet-Febvre                ,85.7777777778
Simonsig                       ,87.8235294118
Simple Life                    ,89.0
Simple Math Cellars            ,83.0
Simple Solace                  ,87.0
Simué                          ,89.0
Sineann                        ,88.9523809524
Sinfonía                       ,82.3333333333
Single Leaf                    ,82.0
Single Wheel                   ,87.0
Sinnya                         ,84.0
Sinor-LaVallee                 ,88.0
SIP                            ,85.0
Sipp Mack                      ,86.5
Sirch                          ,87.1428571429
Sirius                         ,84.0
Siskiyou Vineyards             ,86.0
Sisters Forever                ,87.0
Sivas-Sonoma                   ,88.75
Sivi                           ,88.0
Six Degrees                    ,83.5
Six Hats                       ,86.0
Six Mile Creek                 ,85.5555555556
Six Prong                      ,86.5454545455
Six Sigma Ranch                ,87.4
SJ Montigny                    ,89.0
Skalli                         ,85.0
Skeffington                    ,93.0
Sketchbook                     ,87.1111111111
Skinner                        ,89.5
Skinnygirl                     ,84.0
SKN                            ,85.6666666667
Skouras                        ,86.7777777778
Skuttlebutt                    ,87.5
Skyfall                        ,86.6
Skyleaf                        ,86.0
Skyline Wines                  ,87.0
Sledgehammer                   ,85.0
Sleeping Dogs                  ,85.0
Sleight of Hand                ,89.3846153846
Slow Press                     ,87.0
Slowine                        ,84.5
Small Wonders                  ,83.5
Smart Cookie                   ,85.6666666667
Smashberry                     ,86.8
Smasne Cellars                 ,88.3333333333
Smith & Hook                   ,93.0
Smith Woodhouse                ,87.0
Smith-Madrone                  ,90.0
Smoke Tree                     ,87.0
Smoking Loon                   ,84.5
Smythe & Renfield              ,86.25
Snake River                    ,85.4545454545
Snap Dragon                    ,84.75
Snapping Turtle                ,82.5
Snoqualmie                     ,86.5098039216
Sobon Estate                   ,86.725
Sobredos                       ,87.5
Sockeye                        ,85.6666666667
Socré                          ,88.5
Sodaro                         ,92.0
SoDo                           ,89.6666666667
Soellner                       ,88.5
Sofia                          ,87.0
Sogevinus                      ,89.0
Sogno                          ,81.0
Sogrape                        ,89.5833333333
Sohm & Kracher                 ,91.6
Sokol Blosser                  ,88.9473684211
Sol Rouge                      ,90.0
Sola                           ,87.8
Solabal                        ,88.6666666667
Solaire by Robert Mondavi      ,85.0
Solar de Cambres               ,85.0
Solar de la Vega               ,86.5
Solar de Pinheiro              ,86.875
Solar de Urbezo                ,82.0
Solaria                        ,87.5
Soldo                          ,83.0
Soleau                         ,80.0
Soleca                         ,83.0
Solminer                       ,91.0
Solms-Delta                    ,86.0
Solo Contigo                   ,83.3333333333
Solsticio                      ,84.2
Soluna                         ,89.0
Soléna                         ,90.2
Sombras del Sol                ,82.8571428571
Sombrero                       ,83.0
Somerston                      ,85.0
Sommariva                      ,87.5
Sommavite                      ,87.0
Sommer                         ,87.0
Songbird                       ,85.0
Songlines                      ,88.0
Sonim                          ,89.0
Sonnet Cellars                 ,85.0
Sonoma Coast Vineyards         ,87.0
Sonoma Collection              ,85.4
Sonoma Creek                   ,84.6666666667
Sonoma Crest                   ,85.0
Sonoma Cuvée                   ,87.0
Sonoma Hills                   ,84.0
Sonoma Oaks                    ,85.0
Sonoma River                   ,87.0
Sonoma Trail                   ,86.0
Sonoma Vineyards               ,82.0
Sonsierra                      ,86.75
Soos Creek                     ,90.7142857143
Sophie's                       ,88.0
Sophora                        ,86.25
Soquel Vineyards               ,82.0
Sordo                          ,89.0
Sorelle Bronca                 ,88.5
Sorelle De Nicola              ,90.0
Sorelle Per Sempre             ,91.0
Sorelle Winery                 ,86.7142857143
Sorelli                        ,85.0
Sorrentino                     ,84.5
Sortina                        ,87.0
Sostener                       ,88.0
Soto de Torres                 ,86.0
Sottano                        ,86.0
South Coast                    ,87.4166666667
South Hill                     ,87.0
South Stage                    ,93.0
Southard                       ,90.2857142857
Southern Edge                  ,85.0
