winery,avg_score
Cyan                           ,84.5
Dahlia                         ,84.5
Daniel Belda                   ,84.5
Debonné                        ,84.5
Domaine de Pellehaut           ,84.5
Domaine des Sablonnettes       ,84.5
Domaine du Penlois             ,84.5
Dreaming Tree                  ,84.5
Duchessa Lia                   ,84.5
Dunnewood                      ,84.5
Ecco Domani                    ,84.5
Entwine                        ,84.5
Fattoria la Castellina         ,84.5
Federico Paternina             ,84.5
Felix Callejo                  ,84.5
Felix Solis                    ,84.5
Field Stone                    ,84.5
Figaro                         ,84.5
Finca La Anita                 ,84.5
Fontana Candida                ,84.5
FVine                          ,84.5
Gayda                          ,84.5
Gecko                          ,84.5
Gilbert Cellars                ,84.5
Gilles Louvet                  ,84.5
Ginestet                       ,84.5
Goats Trail                    ,84.5
Gray Ghost                     ,84.5
Half Mile Creek                ,84.5
Hélène Garcin                  ,84.5
Ikal 1150                      ,84.5
Le Petit Panier                ,84.5
Legado Muñoz                   ,84.5
Lo Nuevo                       ,84.5
Mad Crush                      ,84.5
Maison Belle Claire            ,84.5
Maison des 3 Ponts             ,84.5
Marcel Martin                  ,84.5
Methven Family Vineyards       ,84.5
Miali                          ,84.5
Milcampos                      ,84.5
Monkey Bay                     ,84.5
Montalvo Wilmot                ,84.5
Montevicor                     ,84.5
Moonbeam                       ,84.5
New Kent                       ,84.5
Newman's Own                   ,84.5
Nica                           ,84.5
Piegaia                        ,84.5
Pier                           ,84.5
Pierre Morey                   ,84.5
Pierre Moulin                  ,84.5
Podrumi Belje                  ,84.5
Pure Provence                  ,84.5
Queensgate                     ,84.5
R & B Cellars                  ,84.5
Rainier Ridge                  ,84.5
Redwood Creek                  ,84.5
Rieutort                       ,84.5
Rodriguez Sanzo                ,84.5
Romantic                       ,84.5
Rutz                           ,84.5
Salatin                        ,84.5
Santero                        ,84.5
Sea Mist                       ,84.5
Seguin-Manuel                  ,84.5
SERVE                          ,84.5
Señorio de Valdiestro          ,84.5
Shalestone                     ,84.5
Sierra de Viento               ,84.5
Slowine                        ,84.5
Smoking Loon                   ,84.5
Sorrentino                     ,84.5
State of Art                   ,84.5
Stephen Vincent                ,84.5
Swirl                          ,84.5
Tamás                          ,84.5
Tandem                         ,84.5
Terre de Vignerons             ,84.5
The Frenchhouse                ,84.5
Three Pears                    ,84.5
Tierra Prometida               ,84.5
Tiziano                        ,84.5
Trinitas                       ,84.5
Trocard                        ,84.5
Tucker                         ,84.5
Two Ponds                      ,84.5
Villa Cordevigo                ,84.5
Villa Puccini                  ,84.5
Vins Descombe                  ,84.5
Viña Palaciega                 ,84.5
Viña Santa Monica              ,84.5
One Hope                       ,84.47368421
Pennywise                      ,84.47368421
La Palma                       ,84.45454545
Venta Morales                  ,84.45454545
Cruz Alta                      ,84.44444444
Little Black Dress             ,84.44444444
Millaman                       ,84.44444444
Ochoa                          ,84.42857143
Two Oceans                     ,84.42857143
Bodegas Valdemar               ,84.40625
Woodbridge by Robert Mondavi   ,84.4047619
Casa Perini                    ,84.4
Ernst Gouws & Co.              ,84.4
Finca Las Moras                ,84.4
Finca Los Maza                 ,84.4
Five Rivers                    ,84.4
Giuseppe Lonardi               ,84.4
Gustave Lorentz                ,84.4
Hector Wine Company            ,84.4
Le Petit Cochonnet             ,84.4
Main & Geary                   ,84.4
Dominican Oaks                 ,84.38461538
Quasar                         ,84.38461538
Bodegas Iranzo                 ,84.375
Graffigna                      ,84.375
Martha Clara                   ,84.375
Falernia                       ,84.35714286
2 Lads                         ,84.33333333
Andrew Peace                   ,84.33333333
Angelini                       ,84.33333333
Autumn Hill                    ,84.33333333
Bernier                        ,84.33333333
Bosco dei Cirmioli             ,84.33333333
Botalcura                      ,84.33333333
Bricco dei Guazzi              ,84.33333333
Campo Lindo                    ,84.33333333
Campos Reales                  ,84.33333333
Cantina di Puianello           ,84.33333333
Carletto                       ,84.33333333
Casa Rondeña Winery            ,84.33333333
Cavas Hill                     ,84.33333333
Cave Extrême                   ,84.33333333
Caves Vale do Rodo             ,84.33333333
Château Bellevue Peycharneau   ,84.33333333
Château Haut Prieur            ,84.33333333
Château Julien                 ,84.33333333
Château Taussin                ,84.33333333
Cielo e Terra                  ,84.33333333
Clos Floridène                 ,84.33333333
Coast                          ,84.33333333
Coastal Ridge                  ,84.33333333
Cocobon                        ,84.33333333
Cryptic                        ,84.33333333
Darien                         ,84.33333333
Falezza                        ,84.33333333
Formation                      ,84.33333333
Hanson Vineyards               ,84.33333333
Jefferson Vineyards            ,84.33333333
Lexicon                        ,84.33333333
Luretta                        ,84.33333333
M. & J-F Bertrand              ,84.33333333
Mackinaw Trail                 ,84.33333333
Madison Ridge                  ,84.33333333
Masked Rider                   ,84.33333333
Monte Clavijo                  ,84.33333333
Mossback                       ,84.33333333
Naked Mountain                 ,84.33333333
Napa Family Vineyards          ,84.33333333
Paxá Wines                     ,84.33333333
Pluvium                        ,84.33333333
Red Truck                      ,84.33333333
Rhiannon                       ,84.33333333
Running Brook                  ,84.33333333
San Antonio                    ,84.33333333
Tiamo                          ,84.33333333
Tre                            ,84.33333333
Tupun                          ,84.33333333
Törley                         ,84.33333333
